Taxpayer Number	Taxpayer Name	Taxpayer Address	Taxpayer City	Taxpayer State	Taxpayer Zip	Taxpayer County	Location Number	Location Name	Location Address	Location City	Location State	Location Zip	Location County	Inside/Outside City Limits	TABC Permit Number	Responsibility Begin Date	Responsibility End Date	Obligation End Date	Liquor Receipts	Wine Receipts	Beer Receipts	Cover Charge Receipts	Total Receipts
32057317813	HOST H8 IAH FB I, LLC	6905 ROCKLEDGE DR	BETHESDA	MD	20817	0	6	HOST H8 IAH FB I LLC (MOCKINGBIRD DISTILLERY & SM)	2800 N TERMINAL RD	HOUSTON	TX	77032	101	Y	MB912935	7/1/2015		2/28/2019	28139	7557	20394	0	56090
32054441475	CARMIKE CONCESSIONS II, LLC	11500 ASH ST	LEAWOOD	KS	66211	0	2	AMC YORKTOWN 15	15900 YORKTOWN CROSSING PKWY	HOUSTON	TX	77084	101	Y	MB1000558	11/21/2017	1/21/2020	9/30/2019	2164	329	1330	0	3823
17427780618	BRISTOL-SHANDY GROUP, L.L.C.	230 STARBOARD AVE	ROCKPORT	TX	78382	4	2	WILD WEST - HOUSTON	6101 RICHMOND AVE	HOUSTON	TX	77057	101	Y	MB408838	3/9/1998	7/1/2021	5/31/2019	52449	1336	31010	0	84795
12047567255	A.V CHENG L.P.	PO BOX 740289	HOUSTON	TX	77274	101	1	SOMA JAPANESE RESTAURANT	4820 WASHINGTON AVE	HOUSTON	TX	77007	101	Y	MB670519	9/4/2007		8/31/2019	22634	32411	6029	0	61074
32038832633	JONATHAN GROW INTERESTS, LLC	10801 SPRING CYPRESS RD # 16	HOUSTON	TX	77070	101	1	LONE STAR ICE HOUSE	10801 SPRING CYPRESS RD # 16	HOUSTON	TX	77070	101	N	MB743489	3/9/2010		2/28/2019	48929	120	28130	0	77179
32063523008	YM HIBACHI INC	16310 GOANNA CT	SUGAR LAND	TX	77498	79	2	WAGYU HIBACHI AND SUSHI BAR	3239 SOUTHWEST FWY	HOUSTON	TX	77027	101	Y	MB1025868	8/7/2018	9/9/2019	8/31/2019	0	0	0	0	0
14709322243	EMPIRE RESTAURANTS, LP	18111 PRESTON RD STE 620	DALLAS	TX	75252	43	1	EMPIRE CAFE	1732 WESTHEIMER RD	HOUSTON	TX	77098	101	Y	MB550780	1/28/2004		8/31/2019	5727	9400	2822	0	17949
32059688088	RICHMOND MIA BELLA, LLC	19 MAYMONT WAY	SPRING	TX	77382	170	1	MIA BELLA TRATTORIA	3773 RICHMOND AVE STE 1A	HOUSTON	TX	77046	101	Y	MB981463	5/9/2017	6/13/2019	2/28/2019	11481	24031	2332	0	37844
15105146482	T. N' N. FUTURE WINGS L.L.C.	13218 DUSTY GROVE LN	SUGAR LAND	TX	77498	79	3	WINGS PIZZA N THINGS RESTAURANT	13420 STATE HIGHWAY 249 STE A	HOUSTON	TX	77086	101	Y	MB572069	9/1/2015		10/31/2019	13205	0	14774	0	27979
17519330587	CHILI'S BEVERAGE COMPANY, INC.	3000 OLYMPUS BLVD C/O TAX DEPARTMENT	COPPELL	TX	75019	57	303	CHILI'S GRILL & BAR	7408 S SAM HOUSTON PKWY W	HOUSTON	TX	77085	101	Y	MB668599	8/16/2007		6/30/2019	18749	438	4482	0	23669
32058380380	ALESH CORPORATION	6802 REGAL LAKES DR	KATY	TX	77493	101	1	CENTENARIO POOL & BAR	9890 SOUTHWEST FWY	HOUSTON	TX	77074	101	Y	MB939774	4/4/2016	2/8/2021	10/31/2019	2000	0	7300	0	9300
17526981786	LONE STAR FONDUE CONCEPTS, INC.	1404 WOODMONT BLVD	NASHVILLE	TN	37215	0	1	THE MELTING POT RESTAURANT	6100 WESTHEIMER RD STE 146	HOUSTON	TX	77057	101	Y	MB417651	9/26/1997		4/30/2019	12402	11451	1579	0	25432
17521332019	OLIVE GARDEN OF TEXAS, LLC	PO BOX 695011	ORLANDO	FL	32869	0	5	OLIVE GARDEN OF TEXAS #1040	10830 NORTHWEST FWY	HOUSTON	TX	77092	101	Y	MB190271	12/1/1993		8/31/2019	8142	5458	1739	0	15339
32042855877	MUY YUM ENDEAVORS LLC	2912 WHITE OAK DR	HOUSTON	TX	77007	101	1	TACOS A GO-GO	2912 WHITE OAK DR	HOUSTON	TX	77007	101	Y	MB766208	1/25/2011		6/30/2019	4006	214	1999	0	6219
32050567265	NIGHTINGALE ROOM BAR, L.L.C.	1416 WESTHEIMER RD	HOUSTON	TX	77006	101	1	NIGHTINGALE ROOM BAR, L.L.C	308 MAIN ST STE 100	HOUSTON	TX	77002	101	Y	MB887256	10/16/2014	3/24/2020	6/30/2019	24114	135	7050	0	31299
10436439193	EMPORIO BRAZILIAN GRILL, INC	12288 WESTHEIMER RD STE 210A	HOUSTON	TX	77077	101	1	EMPORIO BRAZILIAN CAFE	12288 WESTHEIMER RD STE 210A	HOUSTON	TX	77077	101	Y	MB717411	3/18/2009		7/31/2019	3177	1023	1968	0	6168
32063523008	YM HIBACHI INC	16310 GOANNA CT	SUGAR LAND	TX	77498	79	2	WAGYU HIBACHI AND SUSHI BAR	3239 SOUTHWEST FWY	HOUSTON	TX	77027	101	Y	MB1025868	8/7/2018	9/9/2019	2/28/2019	0	0	0	0	0
30113788902	KFGF ENTERPRISES, INC.	9585 MAIN ST	HOUSTON	TX	77025	101	1	CARRINGTON'S	9585 MAIN ST	HOUSTON	TX	77025	101	Y	MB216454	12/1/1993		2/28/2019	48514	705	6060	0	55279
12013491738	WEST TAPATIA, INC.	1749 RICHMOND AVE	HOUSTON	TX	77098	101	2	LA TAPATIA MEXICAN CAFE	5710 BELLAIRE BLVD	HOUSTON	TX	77081	101	Y	MB564507	7/26/2012		6/30/2019	17683	995	8575	0	27253
15625453889	OM HOSPITALITY INC	18861 KATY FWY	HOUSTON	TX	77094	101	3	FOUR POINTS SHERATON HOUSTON-KATY	18861 KATY FWY	HOUSTON	TX	77094	101	Y	MB953940	8/9/2016		10/31/2019	6551	2020	6107	0	14678
32055622909	HG HOTEL BEVERAGE LLC	10306 EATON PL STE 430	FAIRFAX	VA	22030	0	1	HG HOTEL BEVERAGE LLC	5353 WESTHEIMER RD	HOUSTON	TX	77056	101	Y	MB902110	3/23/2015		7/31/2019	11742	5380	6620	0	23742
32040224605	DOG HOUSE BOX LLC	1533 W ALABAMA ST STE 100	HOUSTON	TX	77006	101	1	THE DOG HOUSE TAVERN	2517 BAGBY ST	HOUSTON	TX	77006	101	Y	MB738362	12/10/2009		10/31/2019	34868	920	22515	0	58303
17606112849	BRIGANTINE, INC.	4712 RICHMOND AVE	HOUSTON	TX	77027	101	3	BAYOU CITY SEAFOOD & PASTA	4730 RICHMOND AVE	HOUSTON	TX	77027	101	Y	MB485859	1/5/2001	8/31/2022	12/31/2019	9856	7617	6266	0	23739
15211647092	HILLSTONE RESTAURANT GROUP, INC.	2710 E CAMELBACK RD STE 200	PHOENIX	AZ	85016	0	11	HOUSTON'S RESTAURANT	5888 WESTHEIMER RD	HOUSTON	TX	77057	101	Y	MB196771	8/1/2011	10/28/2019	10/31/2019	19361	24508	2797	0	46666
32000861685	FOUNTAIN FOODS, INC.	25600 WESTHEIMER PKWY STE 110	KATY	TX	77494	79	2	HARVEST ORGANIC GRILLE	1810 FOUNTAIN VIEW DR	HOUSTON	TX	77057	101	Y	MB817402	8/21/2012	6/1/2019	6/30/2019	0	0	0	0	0
32058996052	ELOISE NICHOLS MANAGEMENT, LLC	3637 W ALABAMA ST STE 200	HOUSTON	TX	77027	101	1	ELOISE NICHOLS	2400 MID LN STE 100	HOUSTON	TX	77027	101	Y	MB936574	3/2/2016		8/31/2019	34278	30943	3004	0	68225
32058380380	ALESH CORPORATION	6802 REGAL LAKES DR	KATY	TX	77493	101	1	CENTENARIO POOL & BAR	9890 SOUTHWEST FWY	HOUSTON	TX	77074	101	Y	MB939774	4/4/2016	2/8/2021	7/31/2019	4900	0	5400	0	10300
32061597749	TIMES INFINITY, LLC	37 SCOTSMOOR CT	SUGAR LAND	TX	77479	79	1	STRAYLIGHT	3229 NAVIGATION BLVD STE A	HOUSTON	TX	77003	101	Y	MB989040	7/21/2017	7/20/2021	2/28/2019	0	0	0	0	0
17600327146	ART OF THE SPIRITS, INC.	PO BOX 6826	HOUSTON	TX	77265	101	2	ART OF THE SPIRITS INC	5601 MAIN ST	HOUSTON	TX	77005	101	Y	MB471939	5/25/2000		6/30/2019	0	8084	1792	0	9876
32008018932	VICENTE SALDANA	8801 AIRLINE DR	HOUSTON	TX	77037	101	1	TIA PANCHA/LAS CUMBRES	8801 AIRLINE DR	HOUSTON	TX	77037	101	N	MB769545	3/8/2011		10/31/2019	2116	0	1858	0	3974
32061049105	TOURAO BRAZILIAN CHURRASQUERIA LLC	3606 BAINBRIDGE ESTATES DR	SPRING	TX	77388	101	1	TOURAO BRAZILIAN CHURRASQUERIA	4412 MONTROSE BLVD	HOUSTON	TX	77006	101	Y	MB993503	9/8/2017		10/31/2019	8600	0	0	0	8600
32038724301	UNITY LODGING, LLC	411 BROAD ST STE 401	CHATTANOOGA	TN	37402	0	1	COURTYARD HOUSTON NW/I-290	6708 GESSNER RD	HOUSTON	TX	77040	101	Y	MB877756	7/10/2014		6/30/2019	2398	1921	2584	0	6903
32061597749	TIMES INFINITY, LLC	37 SCOTSMOOR CT	SUGAR LAND	TX	77479	79	1	STRAYLIGHT	3229 NAVIGATION BLVD STE A	HOUSTON	TX	77003	101	Y	MB989040	7/21/2017	7/20/2021	1/31/2019	0	0	0	0	0
32047255552	JANITZIO SEAFOOD, LLC	1817 WIRT RD	HOUSTON	TX	77055	101	1	OSTIONERIA MICHOACAN #7	1817 WIRT RD	HOUSTON	TX	77055	101	Y	MB846132	7/16/2013	11/6/2019	7/31/2019	6167	0	43576	0	49743
17604241343	LUNCHES, INC.	3147 W HOLCOMBE BLVD	HOUSTON	TX	77025	101	2	ANTONIO'S MEXICAN GRILLE	3147 W HOLCOMBE BLVD	HOUSTON	TX	77025	101	Y	MB501410	10/8/2001		10/31/2019	2244	363	565	0	3172
32047157006	CALABASH ENTERPRISES LLC	3262 WESTHEIMER RD	HOUSTON	TX	77098	101	1	ISLES EATERY & RHUM BAR	1515 PEASE ST	HOUSTON	TX	77002	101	Y	MB850381	8/29/2013	2/13/2023	11/30/2019	25363	550	3033	0	28946
15211647092	HILLSTONE RESTAURANT GROUP, INC.	2710 E CAMELBACK RD STE 200	PHOENIX	AZ	85016	0	14	WESTHEIMER FIVE GRILL	5802 WESTHEIMER RD	HOUSTON	TX	77057	101	Y	MB995331	10/2/2018		8/31/2019	0	0	0	0	0
17601522455	EMERALD BOWL, INC.	9307 BOONE RD	HOUSTON	TX	77099	101	1	EMERALD BOWL, INC.	9307 BOONE RD	HOUSTON	TX	77099	101	Y	MB831119	2/8/2013		6/30/2019	9750	229	18708	0	28687
32056024089	THE SECRET GROUP LLC	2101 POLK ST STE A	HOUSTON	TX	77003	101	1	THE SECRET GROUP	2101 POLK ST STE A	HOUSTON	TX	77003	101	Y	MB920851	9/17/2015		1/31/2019	34580	232	18003	0	52815
32018393465	MARIA SANTOS CHAVEZ	3240 FONDREN RD	HOUSTON	TX	77063	101	1	MILA'S TAQUERIA MEXICO	3240 FONDREN RD	HOUSTON	TX	77063	101	Y	MB620023	2/14/2006		9/30/2019	688	0	747	0	1435
17606888323	THE POLLUTED PARROT, INC.	907 HAROLD ST	HOUSTON	TX	77006	101	1	GRIFF'S SHENANIGANS CAFE	3614 ROSELAND ST	HOUSTON	TX	77006	101	Y	MB507616	1/8/2002		8/31/2019	25243	439	17719	0	43401
32058587869	R6 VENTURES INC.	4329 HIGHWAY 6 N	HOUSTON	TX	77084	101	1	LAZY FROG BAR	4329 HIGHWAY 6 N	HOUSTON	TX	77084	101	Y	MB933914	2/3/2016	1/25/2021	8/31/2019	13500	48	3500	0	17048
32051485020	300 MAIN ST, LLC	1533 W ALABAMA ST STE 100	HOUSTON	TX	77006	101	1	BOOMTOWN COFFEE MAIN ST CAFE & BAR	300 MAIN ST	HOUSTON	TX	77002	101	Y	MB853398	10/3/2013	7/24/2020	4/30/2019	5984	391	768	0	7143
17602974523	COMA BIEN, INC.	12822 WILLOW CENTRE DR STE A	HOUSTON	TX	77066	101	2	TAQUERIA ARANDAS #4	1840 WIRT RD	HOUSTON	TX	77055	101	Y	MB869947	4/21/2014		2/28/2019	2433	0	9040	0	11473
17605575897	HORSESHOE HILLS, LTD.	CYPRESS CREEK PARKWAY SUITE 524	HOUSTON	TX	77069	101	1	DON RAMONS'S	5505 FM 1960 RD W STE J	HOUSTON	TX	77069	101	Y	MB846507	7/19/2013	5/3/2019	5/31/2019	0	0	0	0	0
32067521651	COACHES J-C, LLC	4925 MAYFLOWER ST	HOUSTON	TX	77033	101	1	COACHES CORNER SPORTS BAR	7818 ALMEDA RD	HOUSTON	TX	77054	101	Y	MB871056	11/14/2018	9/12/2019	7/31/2019	4030	310	1717	0	6057
32054441475	CARMIKE CONCESSIONS II, LLC	11500 ASH ST	LEAWOOD	KS	66211	0	2	AMC YORKTOWN 15	15900 YORKTOWN CROSSING PKWY	HOUSTON	TX	77084	101	Y	MB1000558	11/21/2017	1/21/2020	11/30/2019	2419	340	1485	0	4244
12008406436	B.C.B. PARTNERS, LLC	3140 RICHMOND AVE	HOUSTON	TX	77098	101	1	THE CELLAR BAR	3140 RICHMOND AVE	HOUSTON	TX	77098	101	Y	MB562058	7/30/2004		8/31/2019	35962	1164	24169	0	61295
32051543133	ROCKET FARM RESTAURANTS, LLC	1175 CHATTAHOOCHEE AVE NW	ATLANTA	GA	30318	0	2	STATE OF GRACE	3256 WESTHEIMER RD	HOUSTON	TX	77098	101	Y	MB877330	8/1/2015		12/31/2019	74006	138480	6333	0	218819
17606595761	MHI HOUSTON BEVERAGES, L.L.C.	6404 IVY LN STE 800	GREENBELT	MD	20770	0	1	PART & PARCEL/EDGAR'S HERMANO	1700 SMITH ST	HOUSTON	TX	77002	101	Y	MB489873	3/28/2001	3/26/2020	1/31/2019	28046	12639	15627	232	56544
32054855526	LJX ENTERPRISES, L.L.C.	10 TWILIGHT GLEN CT	SPRING	TX	77381	170	1	SPANISH FLOWERS	14915 NORTH FWY	HOUSTON	TX	77090	101	Y	MB957802	9/15/2016		2/28/2019	23159	518	6207	0	29884
32063754678	BAR SPORTS, LLC	14440 HEMPSTEAD RD	HOUSTON	TX	77040	101	1	BAR SPORTS 1	14440 HEMPSTEAD RD	HOUSTON	TX	77040	101	Y	MB989721	7/28/2017		4/30/2019	4405	12	3865	0	8282
32058380380	ALESH CORPORATION	6802 REGAL LAKES DR	KATY	TX	77493	101	1	CENTENARIO POOL & BAR	9890 SOUTHWEST FWY	HOUSTON	TX	77074	101	Y	MB939774	4/4/2016	2/8/2021	12/31/2019	3006	0	5455	0	8461
32059009046	EL CABALLO BLANCO RESTAURANT, LLC	6028 S GESSNER RD	HOUSTON	TX	77036	101	1	EL CABALLO BLANCO RESTAURANT	6028 S GESSNER RD	HOUSTON	TX	77036	101	Y	MB990322	8/4/2017		4/30/2019	4641	0	17050	0	21691
17601506078	CIBO, INC.	515 W ALABAMA ST	HOUSTON	TX	77006	101	1	DAMIAN'S CUCINA ITALIANA	3011 SMITH ST	HOUSTON	TX	77006	101	Y	MB242803	10/1/1999		4/30/2019	9201	33123	921	0	43245
17606284846	MANDOLA BROS. L.L.C.	4302 RICHMOND AVE	HOUSTON	TX	77027	101	1	RAGIN CAJUN	80 WOODLAKE SQ	HOUSTON	TX	77063	101	Y	MB472201	5/23/2000	2/1/2022	1/31/2019	7680	1953	7849	0	17482
12049269280	ORIGINAL NINFA'S, L.P.	1050 N POST OAK RD STE 200	HOUSTON	TX	77055	101	1	NINFA'S ON NAVIGATION	2704 NAVIGATION BLVD	HOUSTON	TX	77003	101	Y	MB639140	9/13/2006		6/30/2019	192792	7253	25526	0	225571
32063440716	GSM WINGS VI, LLC	12660 S KIRKWOOD RD	STAFFORD	TX	77477	79	1	BREWINGZ	5598 NORTH FWY STE B	HOUSTON	TX	77076	101	Y	MB843942	11/1/2017		2/28/2019	4329	39	9059	0	13427
17406935407	HOUSTON COUNTRY CLUB	1 POTOMAC DR	HOUSTON	TX	77057	101	1	HOUSTON COUNTRY CLUB	1 POTOMAC DR	HOUSTON	TX	77057	101	Y	N 037621	12/1/1993		2/28/2019	90485	99519	9175	0	199179
12057184488	CHUY'S OPCO, INC.	1623 TOOMEY RD	AUSTIN	TX	78704	227	11	CHUY'S HWY 290/NW	19827 NORTHWEST FWY	HOUSTON	TX	77065	101	Y	MB681182	2/4/2014		10/31/2019	37577	642	8145	0	46364
17524461674	OUTBACK BEVERAGES OF TEXAS, LLC	2202 N WEST SHORE BLVD STE 500	TAMPA	FL	33607	0	31	OUTBACK STEAKHOUSE	5710 FM 1960 RD W	HOUSTON	TX	77069	101	Y	MB244055	1/1/2008	4/1/2024	7/31/2019	0	0	0	0	0
17527547768	PARK TEXAS CONCESSIONS, INC.	5701 MAIN ST	HOUSTON	TX	77005	101	1	HOTEL ZA ZA	5701 MAIN ST	HOUSTON	TX	77005	101	Y	MB646732	12/8/2006		8/31/2019	167475	105786	27797	7120	308178
17460873627	GARDEN OAKS POST NO. 560, THE AMERICAN LEGION, DEP	3720 ALBA RD	HOUSTON	TX	77018	101	2	GARDEN OAKS POST 560	3720 ALBA RD	HOUSTON	TX	77018	101	Y	NE079052	12/1/1993		6/30/2019	7203	359	12043	0	19605
32040224605	DOG HOUSE BOX LLC	1533 W ALABAMA ST STE 100	HOUSTON	TX	77006	101	1	THE DOG HOUSE TAVERN	2517 BAGBY ST	HOUSTON	TX	77006	101	Y	MB738362	12/10/2009		8/31/2019	31754	715	18047	0	50516
32048266012	US HARMONY L.L.C.	7922 MOSLEY RD	HOUSTON	TX	77061	101	2	SPRINGHILL SUITES HOUSTON HOBBY AIRPORT	7922 MOSLEY RD	HOUSTON	TX	77061	101	Y	MB1069370	10/17/2019		11/30/2019	331	65	334	0	730
32016383674	KIRAN'S RESTAURANT, INC.	138 GLYNN WAY DR	HOUSTON	TX	77056	101	2	KIRAN'S RESTAURANT	2925 RICHMOND AVE STE 160	HOUSTON	TX	77098	101	Y	MB577958	2/1/2017		6/30/2019	21223	30800	3535	0	55558
11134835476	MORTON'S OF CHICAGO/MCKINNEY, LLC	1510 WEST LOOP S	HOUSTON	TX	77027	101	1	MORTON'S OF CHICAGO	1001 MCKINNEY ST STE 100	HOUSTON	TX	77002	101	Y	MB643881	8/15/2011		2/28/2019	70308	123703	11365	0	205376
32052171488	B & R BUTCHERS, LTD.	1244 N POST OAK RD STE 100	HOUSTON	TX	77055	101	1	B & B BUTCHERS	1814 WASHINGTON AVE	HOUSTON	TX	77007	101	Y	MB904357	4/9/2015		3/31/2019	110832	201164	11277	0	323273
32066322630	LIN & CHEN 138 LLC	17278 STATE HIGHWAY 249	HOUSTON	TX	77064	101	1	JUICY CRAB	17278 STATE HIGHWAY 249	HOUSTON	TX	77064	101	Y	MB106105959	2/20/2019		12/31/2019	30748	1180	5232	0	37160
32047707347	SYNERGY RESTAURANT MANAGEMENT - HOUSTON, L.L.C.	13355 NOEL RD STE 1645	DALLAS	TX	75240	57	7	APPLEBEE'S #8020 (KATY)	19625 RESTAURANT ROW	HOUSTON	TX	77084	101	Y	MB817420	8/21/2012		8/31/2019	14603	986	6096	0	21685
17602709754	WACHCO, INC.	2407 WESTHEIMER RD	HOUSTON	TX	77098	101	1	SHANGHAI RIVER RESTAURANT	2407 WESTHEIMER RD	HOUSTON	TX	77098	101	Y	MB207434	12/1/1993		4/30/2019	1428	2739	487	0	4654
17405031224	BAYOU CLUB OF HOUSTON	8550 MEMORIAL DR	HOUSTON	TX	77024	101	1	BAYOU CLUB OF HOUSTON	8550 MEMORIAL DR	HOUSTON	TX	77024	101	Y	N 037429	12/1/1993		2/28/2019	20486	14659	1723	0	36868
32049942165	MEMORIAL BEVERAGE, LLC	110 VENICE ST	SUGAR LAND	TX	77478	79	1	TWIN PEAKS	11335 KATY FWY	HOUSTON	TX	77079	101	Y	MB854255	10/11/2013		2/28/2019	70426	2243	128378	0	201047
17602734604	2356 RICE, INC.	PO BOX 440713	HOUSTON	TX	77244	101	1	HUNGRY'S CAFE & BISTRO	2356 RICE BLVD	HOUSTON	TX	77005	101	Y	MB670584	9/5/2007		2/28/2019	51227	48330	12215	0	111772
17602388153	BLALOCK PROPERTIES, INC.	2520 AMHERST ST	HOUSTON	TX	77005	101	1	PREGO	2520 AMHERST ST	HOUSTON	TX	77005	101	Y	MB198523	12/1/1993	6/4/2024	4/30/2019	9345	40427	1145	0	50917
32051766965	NCMID LLC	12302 WESTMERE DR	HOUSTON	TX	77077	101	1	WOOSTERS	3315 MILAM ST	HOUSTON	TX	77006	101	Y	MB867212	3/24/2014		2/28/2019	73974	6510	13106	0	93590
17604873608	LOS CUCOS MEXICAN CAFE II, INC.	876 LOOP 337 STE 501	NEW BRAUNFELS	TX	78130	46	2	LOS CUCOS MEXICAN CAFE #2	22390 TOMBALL PKWY	HOUSTON	TX	77070	101	Y	MB261924	8/1/2000		10/31/2019	69480	2321	15004	0	86805
32055658705	WE RUN HOU, LLC	1703 SILVER ST	HOUSTON	TX	77007	101	1	ENGINE ROOM	1515 PEASE ST STE 101	HOUSTON	TX	77002	101	Y	MB901299	3/17/2015	3/16/2021	3/31/2019	98480	162	1377	0	100019
32063708120	GRAPEFRUIT TREE LLC	3210 W DALLAS ST	HOUSTON	TX	77019	101	1	BOUTIQUE NIGHTCLUB	5316 WASHINGTON AVE	HOUSTON	TX	77007	101	Y	MB105785055	9/7/2018	7/31/2022	4/30/2019	0	0	0	0	0
32051948407	THE BOUGAINVILLEAS LLC	12126 WESTHEIMER RD STE 112	HOUSTON	TX	77077	101	1	THE BOUGAINVILLEAS LLC	12126 WESTHEIMER RD STE 98A&112	HOUSTON	TX	77077	101	Y	MB916397	8/5/2015		8/31/2019	3698	250	600	0	4548
17606479750	JFC VENTURES LLC	11720 S WILCREST DR	HOUSTON	TX	77099	101	1	JACK'S FOR COCKTAILS	11720 S WILCREST DR	HOUSTON	TX	77099	101	Y	MB477455	8/14/2000		10/31/2019	13343	550	13293	0	27186
17604854111	SALTGRASS, INC.	1510 WEST LOOP S ATTN: TAX DEPT	HOUSTON	TX	77027	101	23	SALTGRASS STEAK HOUSE #1	8943 KATY FWY	HOUSTON	TX	77024	101	Y	MB532797	3/25/2003		10/31/2019	24413	14273	8734	0	47420
32054484723	SOUTHEAST RESTAURANT GROUP-MAIN, LLC	1201 CANAL ST STE C2	NEW ORLEANS	LA	70112	0	3	TGIFRIDAY'S	7728 CYPRESS CREEK PKWY	HOUSTON	TX	77070	101	Y	MB885736	9/30/2014	9/12/2019	4/30/2019	21749	1749	3714	0	27212
14709322243	EMPIRE RESTAURANTS, LP	18111 PRESTON RD STE 620	DALLAS	TX	75252	43	1	EMPIRE CAFE	1732 WESTHEIMER RD	HOUSTON	TX	77098	101	Y	MB550780	1/28/2004		6/30/2019	6471	9613	3168	0	19252
32061510809	2900 SET CITY HOUSTON, L.L.C.	1225 NORTH LOOP W STE 640	HOUSTON	TX	77008	101	1	SET	2900 TRAVIS ST STE A	HOUSTON	TX	77006	101	Y	MB970041	1/24/2017	12/27/2021	11/30/2019	37375	213	8185	0	45773
17602521324	OVATIONS, INC.	6117 KIRBY DR	HOUSTON	TX	77005	101	1	OVATIONS	2536B TIMES BLVD	HOUSTON	TX	77005	101	Y	MB202740	12/1/1993		4/30/2019	1056	578	165	0	1799
17514764004	THE DOWNTOWN CLUB, INC.	3030 LYNDON B JOHNSON FWY	DALLAS	TX	75234	57	2	THE HOUSTON CLUB	910 LOUISIANA ST FL 49	HOUSTON	TX	77002	101	Y	MB248084	5/1/2002		4/30/2019	10348	15430	2658	0	28436
32042855877	MUY YUM ENDEAVORS LLC	2912 WHITE OAK DR	HOUSTON	TX	77007	101	1	TACOS A GO-GO	2912 WHITE OAK DR	HOUSTON	TX	77007	101	Y	MB766208	1/25/2011		4/30/2019	4100	166	1909	0	6175
17604882443	TORNAV, INC.	1749 RICHMOND AVE	HOUSTON	TX	77098	101	5	LA TAPATIA MEXICAN CAFE	5591 RICHMOND AVE	HOUSTON	TX	77056	101	Y	MB690218	4/16/2008		2/28/2019	40641	888	13093	0	54622
32066322630	LIN & CHEN 138 LLC	17278 STATE HIGHWAY 249	HOUSTON	TX	77064	101	1	JUICY CRAB	17278 STATE HIGHWAY 249	HOUSTON	TX	77064	101	Y	MB106105959	2/20/2019		6/30/2019	11154	476	2094	0	13724
32058587869	R6 VENTURES INC.	4329 HIGHWAY 6 N	HOUSTON	TX	77084	101	1	LAZY FROG BAR	4329 HIGHWAY 6 N	HOUSTON	TX	77084	101	Y	MB933914	2/3/2016	1/25/2021	9/30/2019	13400	70	3240	0	16710
32053196377	SONGKRAN HOSPITALITY, LP	11 GREENWAY PLZ STE 1400	HOUSTON	TX	77046	101	1	SONGKRAN	1101 UPTOWN PARK BLVD STE 8	HOUSTON	TX	77056	101	Y	MB871244	5/5/2014		2/28/2019	7526	9990	2235	0	19751
17606200750	T G F, INC.	5002 GREENBRIAR DR	HOUSTON	TX	77005	101	1	RED RIVER ICEHOUSE	10308 MAIN ST	HOUSTON	TX	77025	101	Y	MB118927	1/1/2000		10/31/2019	18896	533	19513	0	38942
12020694258	C & C DINING, INC.	12822 WILLOW CENTRE DR STE A	HOUSTON	TX	77066	101	1	CILANTRO COCINA MEXICAN RESTAURANT	10 FM 1960 RD W	HOUSTON	TX	77090	101	Y	MB554318	2/18/2005		8/31/2019	9579	139	1885	0	11603
32078101253	B & G TREE HOUSE, INC.	901 NASA PKWY	HOUSTON	TX	77058	101	1	TREE HOUSE	901 NASA PKWY	HOUSTON	TX	77058	101	Y	MB227149	12/1/1993		12/31/2019	22894	1057	11908	0	35859
32041653190	SHEGER ETHIOPIAN RESTAURANT, INC	5506 BELLAIRE BLVD STE C	HOUSTON	TX	77081	101	1	SHEGER ETHIOPIAN RESTAURANT	5506 BELLAIRE BLVD STE C	HOUSTON	TX	77081	101	Y	MB802983	4/5/2012		2/28/2019	283	5	375	0	663
32067865900	DANNY-LEE ENTERTAINMENT, LLC	1011 CORINTH ST	DALLAS	TX	75215	57	1	BAR 9940	9940 FONDREN RD	HOUSTON	TX	77096	101	Y	MB1036470	11/6/2018	1/14/2020	4/30/2019	0	0	0	0	0
32053989078	TW RESTAURANT HOLDER, LLC	1815 THE EXCHANGE SE	ATLANTA	GA	30339	0	32	HOOTERS	120 CYPRESS CREEK PKWY	HOUSTON	TX	77090	101	Y	MB805006	11/1/2014		6/30/2019	10185	286	17318	0	27789
32078101253	B & G TREE HOUSE, INC.	901 NASA PKWY	HOUSTON	TX	77058	101	1	TREE HOUSE	901 NASA PKWY	HOUSTON	TX	77058	101	Y	MB227149	12/1/1993		2/28/2019	22655	894	11563	0	35112
17519330587	CHILI'S BEVERAGE COMPANY, INC.	3000 OLYMPUS BLVD C/O TAX DEPARTMENT	COPPELL	TX	75019	57	92	CHILI'S GRILL & BAR	518 CYPRESS CREEK PKWY	HOUSTON	TX	77090	101	Y	MB247625	11/30/1995		4/30/2019	19667	425	3880	0	23972
12008452679	DOON, INC.	14124 STUEBNER AIRLINE RD C/O OLDE CITY	HOUSTON	TX	77069	101	1	OLDE CITY PUB	14124 STUEBNER AIRLINE RD	HOUSTON	TX	77069	101	N	MB557281	5/12/2004		2/28/2019	21818	301	18957	0	41076
32043925992	1011 MCGOWEN GROUP, LTD.	1505 ISABELLA ST	HOUSTON	TX	77004	101	1	MVSC-MONGOOSE VERSUS COBRA	1011 MCGOWEN ST	HOUSTON	TX	77002	101	Y	MB788866	10/28/2011	10/9/2020	9/30/2019	20273	2077	10151	0	32501
